order_id,restaurant_id,customer_id,order_channel,order_type,created_at,status,payment_method,payment_status,subtotal,tax,delivery_fee,discount,tip_amount,total_amount,delivery_time_min,is_on_time,customer_rating,items_count,time_slot,is_weekend,is_holiday
ORD19865,sweet-delights-002,CUST5160,DINE_IN,DINE_IN,2025-11-27T17:29:06,CANCELLED,CASH,FAILED,372.49,37.25,0,29.95,0,438.22,0,FALSE,,3,SNACK,FALSE,FALSE
ORD19866,noodle-nation-001,CUST5257,SWIGGY,DELIVERY,2025-11-27T19:52:37,COMPLETED,UPI,SUCCESS,310.88,31.09,39,39.53,52.57,365.74,24,FALSE,5,4,DINNER,FALSE,FALSE
ORD19867,bean-brew-001,CUST5193,DINE_IN,DINE_IN,2025-11-27T10:07:39,COMPLETED,CASH,SUCCESS,169.19,16.92,0,7.24,0,199.05,0,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD19868,burger-blvd-001,CUST5374,WEBSITE,DELIVERY,2025-11-27T13:38:52,COMPLETED,UPI,SUCCESS,172.87,17.29,42,35.12,31.05,203.38,42,TRUE,5,3,LUNCH,FALSE,FALSE
ORD19869,burger-blvd-001,CUST5471,WEBSITE,DELIVERY,2025-11-27T13:22:42,COMPLETED,CARD,SUCCESS,213.68,21.37,34,12.92,40.85,251.39,15,TRUE,5,2,LUNCH,FALSE,FALSE
ORD19870,bean-brew-001,CUST5441,TAKEAWAY,DINE_IN,2025-11-27T14:58:08,COMPLETED,WALLET,SUCCESS,285.38,28.54,0,7.08,0,335.74,0,FALSE,5,4,LUNCH,FALSE,FALSE
ORD19871,sweet-delights-001,CUST5081,SWIGGY,DELIVERY,2025-11-27T12:42:01,COMPLETED,CASH,SUCCESS,192.94,19.29,64,2.21,40.99,226.99,19,FALSE,5,3,LUNCH,FALSE,FALSE
ORD19872,burger-blvd-001,CUST5022,DINE_IN,DINE_IN,2025-11-27T15:11:41,COMPLETED,CARD,SUCCESS,473.94,47.39,0,64.86,0,557.57,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD19873,sweet-delights-001,CUST5062,SWIGGY,DELIVERY,2025-11-27T14:45:44,CANCELLED,CASH,FAILED,277.89,27.79,62,39.74,59.56,326.93,34,TRUE,,1,LUNCH,FALSE,FALSE
ORD19874,noodle-nation-001,CUST5116,ZOMATO,DELIVERY,2025-11-27T19:23:08,COMPLETED,WALLET,SUCCESS,376.18,37.62,80,23.89,76.75,442.56,16,TRUE,5,2,DINNER,FALSE,FALSE
ORD19875,sweet-delights-001,CUST5337,ZOMATO,DELIVERY,2025-11-27T08:25:19,CANCELLED,CASH,FAILED,442.64,44.26,30,5.46,59.46,520.75,15,TRUE,,3,BREAKFAST,FALSE,FALSE
ORD19876,noodle-nation-001,CUST5489,SWIGGY,DELIVERY,2025-11-27T19:21:31,COMPLETED,CARD,SUCCESS,314.82,31.48,50,0.25,79.51,370.37,41,TRUE,5,1,DINNER,FALSE,FALSE
ORD19877,burger-blvd-001,CUST5474,ZOMATO,DELIVERY,2025-11-27T13:09:38,COMPLETED,WALLET,SUCCESS,487.56,48.76,51,1.48,31.99,573.6,35,TRUE,5,1,LUNCH,FALSE,FALSE
ORD19878,sweet-delights-001,CUST5417,DINE_IN,DINE_IN,2025-11-27T05:05:08,COMPLETED,CASH,SUCCESS,412.04,41.2,0,27.37,0,484.75,0,TRUE,4,6,LATE_NIGHT,FALSE,FALSE
ORD19879,sweet-delights-002,CUST5157,SWIGGY,DELIVERY,2025-11-27T10:03:36,COMPLETED,CARD,SUCCESS,344.52,34.45,47,25.45,98.05,405.31,17,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD19880,sweet-delights-002,CUST5430,DINE_IN,DINE_IN,2025-11-27T12:54:52,COMPLETED,WALLET,SUCCESS,201.29,20.13,0,50.18,0,236.81,0,FALSE,5,6,LUNCH,FALSE,FALSE
ORD19881,sweet-delights-002,CUST5405,SWIGGY,DELIVERY,2025-11-27T20:11:28,COMPLETED,UPI,SUCCESS,567.81,56.78,72,121.13,95.33,668.01,21,TRUE,5,5,DINNER,FALSE,FALSE
ORD19882,bean-brew-001,CUST5304,DINE_IN,DINE_IN,2025-11-27T09:32:55,CANCELLED,UPI,FAILED,368.26,36.83,0,20.44,0,433.25,0,FALSE,,6,BREAKFAST,FALSE,FALSE
ORD19883,bean-brew-001,CUST5096,DINE_IN,DINE_IN,2025-11-27T08:17:13,COMPLETED,UPI,SUCCESS,423.83,42.38,0,88.39,0,498.62,0,TRUE,4,5,BREAKFAST,FALSE,FALSE
ORD19884,sweet-delights-001,CUST5088,WEBSITE,DELIVERY,2025-11-27T21:59:08,COMPLETED,CASH,SUCCESS,160.48,16.05,37,37.99,38.56,188.8,42,FALSE,3,6,DINNER,FALSE,FALSE
ORD19885,sweet-delights-001,CUST5138,WEBSITE,DELIVERY,2025-11-27T09:15:47,COMPLETED,WALLET,SUCCESS,344.22,34.42,34,4.17,99.23,404.96,44,FALSE,4,1,BREAKFAST,FALSE,FALSE
ORD19886,noodle-nation-001,CUST5099,ZOMATO,DELIVERY,2025-11-27T14:46:26,CANCELLED,UPI,FAILED,537.9,53.79,61,31.61,36.17,632.82,38,FALSE,,3,LUNCH,FALSE,FALSE
ORD19887,sweet-delights-001,CUST5377,DINE_IN,DINE_IN,2025-11-27T03:48:58,COMPLETED,UPI,SUCCESS,348.61,34.86,0,77.25,0,410.12,0,TRUE,5,6,LATE_NIGHT,FALSE,FALSE
ORD19888,crust-crumble-001,CUST5264,SWIGGY,DELIVERY,2025-11-27T14:38:08,COMPLETED,CARD,SUCCESS,655.17,65.52,62,135.53,69.55,770.78,40,TRUE,5,3,LUNCH,FALSE,FALSE
ORD19889,sweet-delights-001,CUST5387,WEBSITE,DELIVERY,2025-11-27T13:21:49,COMPLETED,CASH,SUCCESS,420.33,42.03,70,15.57,92.67,494.51,38,TRUE,4,1,LUNCH,FALSE,FALSE
ORD19890,bean-brew-001,CUST5227,DINE_IN,DINE_IN,2025-11-27T12:24:56,COMPLETED,CARD,SUCCESS,165.73,16.57,0,23.52,0,194.98,0,TRUE,4,4,LUNCH,FALSE,FALSE
ORD19891,sweet-delights-002,CUST5460,ZOMATO,DELIVERY,2025-11-27T22:19:12,COMPLETED,UPI,SUCCESS,188.97,18.9,65,9.07,84.89,222.31,27,TRUE,5,6,DINNER,FALSE,FALSE
ORD19892,bean-brew-001,CUST5009,DINE_IN,DINE_IN,2025-11-27T13:11:43,COMPLETED,UPI,SUCCESS,508.09,50.81,0,15.95,0,597.76,0,TRUE,5,6,LUNCH,FALSE,FALSE
ORD19893,sweet-delights-002,CUST5308,SWIGGY,DELIVERY,2025-11-27T09:19:35,COMPLETED,CASH,SUCCESS,378.27,37.83,30,25.85,29.51,445.03,32,FALSE,3,6,BREAKFAST,FALSE,FALSE
ORD19894,sweet-delights-001,CUST5099,ZOMATO,DELIVERY,2025-11-27T00:52:59,COMPLETED,CARD,SUCCESS,153.6,15.36,76,34.7,64.4,180.7,47,TRUE,3,4,LATE_NIGHT,FALSE,FALSE
ORD19895,bean-brew-001,CUST5345,DINE_IN,DINE_IN,2025-11-27T19:31:09,COMPLETED,CARD,SUCCESS,510.99,51.1,0,98.78,0,601.17,0,TRUE,5,3,DINNER,FALSE,FALSE
ORD19896,sweet-delights-002,CUST5393,SWIGGY,DELIVERY,2025-11-27T13:29:28,COMPLETED,CARD,SUCCESS,243.39,24.34,64,48.24,33.71,286.34,46,FALSE,5,3,LUNCH,FALSE,FALSE
ORD19897,sweet-delights-001,CUST5139,DRIVE_THRU,TAKEAWAY,2025-11-27T08:58:51,COMPLETED,CASH,SUCCESS,239.13,23.91,0,20.12,0,281.33,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD19898,crust-crumble-001,CUST5109,DRIVE_THRU,TAKEAWAY,2025-11-27T20:51:35,COMPLETED,WALLET,SUCCESS,544.03,54.4,0,101.61,0,640.03,0,TRUE,4,4,DINNER,FALSE,FALSE
ORD19899,crust-crumble-001,CUST5093,DINE_IN,DINE_IN,2025-11-27T13:36:24,CANCELLED,WALLET,FAILED,621.2,62.12,0,85.62,0,730.82,0,TRUE,,1,LUNCH,FALSE,FALSE
ORD19900,sweet-delights-001,CUST5326,SWIGGY,DELIVERY,2025-11-27T19:06:15,COMPLETED,UPI,SUCCESS,284.71,28.47,78,48.45,83.52,334.95,18,FALSE,5,2,DINNER,FALSE,FALSE
ORD19901,crust-crumble-001,CUST5140,DRIVE_THRU,TAKEAWAY,2025-11-27T21:09:14,COMPLETED,CARD,SUCCESS,810.63,81.06,0,79.9,0,953.69,0,TRUE,5,4,DINNER,FALSE,FALSE
ORD19902,noodle-nation-001,CUST5289,ZOMATO,DELIVERY,2025-11-27T13:32:11,COMPLETED,CASH,SUCCESS,244.44,24.44,78,53.55,70.63,287.57,40,FALSE,5,1,LUNCH,FALSE,FALSE
ORD19903,crust-crumble-001,CUST5112,WEBSITE,DELIVERY,2025-11-27T21:42:42,COMPLETED,WALLET,SUCCESS,816.99,81.7,30,37.59,12.53,961.17,24,TRUE,5,2,DINNER,FALSE,FALSE
ORD19904,crust-crumble-001,CUST5107,SWIGGY,DELIVERY,2025-11-27T12:51:46,COMPLETED,CARD,SUCCESS,588.81,58.88,76,8.78,46.73,692.71,44,TRUE,5,6,LUNCH,FALSE,FALSE
ORD19905,burger-blvd-001,CUST5208,DINE_IN,DINE_IN,2025-11-27T14:18:45,COMPLETED,CASH,SUCCESS,208.02,20.8,0,41.88,0,244.73,0,TRUE,4,4,LUNCH,FALSE,FALSE
ORD19906,burger-blvd-001,CUST5447,DINE_IN,DINE_IN,2025-11-27T20:04:49,COMPLETED,CASH,SUCCESS,435.59,43.56,0,18.06,0,512.46,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD19907,crust-crumble-001,CUST5251,ZOMATO,DELIVERY,2025-11-27T20:37:40,COMPLETED,CASH,SUCCESS,613.22,61.32,32,56.44,88.98,721.43,32,TRUE,5,6,DINNER,FALSE,FALSE
ORD19908,burger-blvd-001,CUST5314,WEBSITE,DELIVERY,2025-11-27T15:05:21,COMPLETED,UPI,SUCCESS,184.93,18.49,47,27.57,40.69,217.57,26,TRUE,4,6,LUNCH,FALSE,FALSE
ORD19909,burger-blvd-001,CUST5191,DINE_IN,DINE_IN,2025-11-27T20:10:46,COMPLETED,CASH,SUCCESS,274.73,27.47,0,50.84,0,323.21,0,FALSE,5,3,DINNER,FALSE,FALSE
ORD19910,sweet-delights-001,CUST5013,SWIGGY,DELIVERY,2025-11-27T13:24:32,COMPLETED,UPI,SUCCESS,317.2,31.72,74,25.02,10.49,373.18,34,TRUE,5,6,LUNCH,FALSE,FALSE
ORD19911,bean-brew-001,CUST5385,DINE_IN,DINE_IN,2025-11-27T13:54:33,CANCELLED,CASH,FAILED,184.29,18.43,0,26,0,216.82,0,FALSE,,1,LUNCH,FALSE,FALSE
ORD19912,sweet-delights-001,CUST5143,SWIGGY,DELIVERY,2025-11-27T07:17:35,COMPLETED,UPI,SUCCESS,117.07,11.71,76,14.76,97.86,137.73,48,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD19913,sweet-delights-001,CUST5154,WEBSITE,DELIVERY,2025-11-27T10:55:45,COMPLETED,UPI,SUCCESS,323.01,32.3,76,41.53,24.48,380.01,30,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD19914,bean-brew-001,CUST5331,DINE_IN,DINE_IN,2025-11-27T13:08:49,CANCELLED,CASH,FAILED,387.03,38.7,0,43.51,0,455.33,0,FALSE,,4,LUNCH,FALSE,FALSE
ORD19915,sweet-delights-002,CUST5025,DRIVE_THRU,TAKEAWAY,2025-11-27T20:20:10,COMPLETED,UPI,SUCCESS,444.95,44.49,0,41.23,0,523.47,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD19916,noodle-nation-001,CUST5100,ZOMATO,DELIVERY,2025-11-27T14:25:11,CANCELLED,CASH,FAILED,335.08,33.51,69,19.61,54.05,394.22,23,TRUE,,4,LUNCH,FALSE,FALSE
ORD19917,sweet-delights-001,CUST5013,SWIGGY,DELIVERY,2025-11-27T13:17:13,COMPLETED,CARD,SUCCESS,388.32,38.83,33,28,84.93,456.84,46,TRUE,5,3,LUNCH,FALSE,FALSE
ORD19918,noodle-nation-001,CUST5149,DUNZO,DELIVERY,2025-11-27T14:39:38,COMPLETED,CASH,SUCCESS,419.3,41.93,74,77.41,97.71,493.3,39,TRUE,4,5,LUNCH,FALSE,FALSE
ORD19919,crust-crumble-001,CUST5292,WEBSITE,DELIVERY,2025-11-27T19:32:51,COMPLETED,CASH,SUCCESS,762.75,76.27,31,70.74,69.24,897.35,45,TRUE,4,6,DINNER,FALSE,FALSE
ORD19920,burger-blvd-001,CUST5404,WEBSITE,DELIVERY,2025-11-27T12:38:48,COMPLETED,CARD,SUCCESS,374.82,37.48,75,18.44,65.8,440.97,20,TRUE,4,4,LUNCH,FALSE,FALSE
ORD19921,sweet-delights-001,CUST5377,DINE_IN,DINE_IN,2025-11-27T09:39:16,COMPLETED,CASH,SUCCESS,327.95,32.79,0,41.05,0,385.82,0,FALSE,4,2,BREAKFAST,FALSE,FALSE
ORD19922,sweet-delights-001,CUST5454,DRIVE_THRU,TAKEAWAY,2025-11-27T08:46:22,COMPLETED,CARD,SUCCESS,400.86,40.09,0,70.4,0,471.6,0,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD19923,crust-crumble-001,CUST5149,DRIVE_THRU,TAKEAWAY,2025-11-27T13:33:03,COMPLETED,WALLET,SUCCESS,590.93,59.09,0,7.45,0,695.21,0,TRUE,5,4,LUNCH,FALSE,FALSE
ORD19924,sweet-delights-001,CUST5061,DINE_IN,DINE_IN,2025-11-27T19:43:52,COMPLETED,WALLET,SUCCESS,367.29,36.73,0,79.18,0,432.11,0,TRUE,5,5,DINNER,FALSE,FALSE
ORD19925,crust-crumble-001,CUST5094,DINE_IN,DINE_IN,2025-11-27T14:09:48,COMPLETED,UPI,SUCCESS,464.44,46.44,0,81.99,0,546.41,0,FALSE,5,4,LUNCH,FALSE,FALSE
ORD19926,bean-brew-001,CUST5291,DINE_IN,DINE_IN,2025-11-27T09:45:14,CANCELLED,WALLET,FAILED,230.12,23.01,0,22.16,0,270.73,0,TRUE,,6,BREAKFAST,FALSE,FALSE
ORD19927,noodle-nation-001,CUST5073,ZOMATO,DELIVERY,2025-11-27T12:15:45,COMPLETED,WALLET,SUCCESS,293.12,29.31,76,22.61,42.71,344.84,16,TRUE,4,6,LUNCH,FALSE,FALSE
ORD19928,sweet-delights-002,CUST5213,ZOMATO,DELIVERY,2025-11-27T00:15:44,COMPLETED,UPI,SUCCESS,383.73,38.37,44,31.11,38.52,451.45,32,TRUE,5,1,LATE_NIGHT,FALSE,FALSE
ORD19929,sweet-delights-001,CUST5082,DINE_IN,DINE_IN,2025-11-27T02:44:47,COMPLETED,UPI,SUCCESS,453.29,45.33,0,81.76,0,533.28,0,TRUE,5,2,LATE_NIGHT,FALSE,FALSE
ORD19930,noodle-nation-001,CUST5418,ZOMATO,DELIVERY,2025-11-27T19:52:53,COMPLETED,CARD,SUCCESS,283.1,28.31,32,36.07,68.02,333.06,15,TRUE,4,1,DINNER,FALSE,FALSE
ORD19931,sweet-delights-001,CUST5079,DINE_IN,DINE_IN,2025-11-27T01:41:06,COMPLETED,CASH,SUCCESS,314.67,31.47,0,11.34,0,370.2,0,FALSE,5,4,LATE_NIGHT,FALSE,FALSE
ORD19932,crust-crumble-001,CUST5241,DRIVE_THRU,TAKEAWAY,2025-11-27T23:44:02,COMPLETED,CARD,SUCCESS,686.36,68.64,0,0.04,0,807.48,0,TRUE,5,4,LATE_NIGHT,FALSE,FALSE
ORD19933,sweet-delights-002,CUST5020,SWIGGY,DELIVERY,2025-11-27T19:02:39,COMPLETED,CASH,SUCCESS,517.37,51.74,36,79.66,55.18,608.67,25,FALSE,5,1,DINNER,FALSE,FALSE
ORD19934,sweet-delights-001,CUST5222,DRIVE_THRU,TAKEAWAY,2025-11-27T09:05:31,COMPLETED,CARD,SUCCESS,342.42,34.24,0,41.91,0,402.84,0,FALSE,5,6,BREAKFAST,FALSE,FALSE
ORD19935,crust-crumble-001,CUST5379,DRIVE_THRU,TAKEAWAY,2025-11-27T21:07:08,COMPLETED,WALLET,SUCCESS,552.29,55.23,0,105.96,0,649.75,0,FALSE,5,1,DINNER,FALSE,FALSE
ORD19936,crust-crumble-001,CUST5484,SWIGGY,DELIVERY,2025-11-27T14:59:00,COMPLETED,CARD,SUCCESS,520.74,52.07,58,14.28,87.91,612.63,15,TRUE,5,1,LUNCH,FALSE,FALSE
ORD19937,bean-brew-001,CUST5476,TAKEAWAY,DINE_IN,2025-11-27T02:00:03,COMPLETED,CASH,SUCCESS,418.96,41.9,0,102.61,0,492.9,0,TRUE,5,1,LATE_NIGHT,FALSE,FALSE
ORD19938,crust-crumble-001,CUST5120,SWIGGY,DELIVERY,2025-11-27T21:21:58,COMPLETED,UPI,SUCCESS,724.56,72.46,77,133.47,42.8,852.42,50,TRUE,3,3,DINNER,FALSE,FALSE
ORD19939,crust-crumble-001,CUST5245,WEBSITE,DELIVERY,2025-11-27T14:17:47,COMPLETED,WALLET,SUCCESS,465.66,46.57,48,65.68,49.83,547.84,24,FALSE,5,4,LUNCH,FALSE,FALSE
ORD19940,noodle-nation-001,CUST5427,DUNZO,DELIVERY,2025-11-27T13:44:48,CANCELLED,UPI,FAILED,305.46,30.55,70,5.39,46.47,359.37,41,TRUE,,4,LUNCH,FALSE,FALSE
ORD19941,sweet-delights-002,CUST5314,ZOMATO,DELIVERY,2025-11-27T05:24:24,COMPLETED,UPI,SUCCESS,291.34,29.13,57,31.34,70,342.75,47,TRUE,5,2,LATE_NIGHT,FALSE,FALSE
ORD19942,burger-blvd-001,CUST5277,WEBSITE,DELIVERY,2025-11-27T20:38:28,COMPLETED,CASH,SUCCESS,437.63,43.76,64,76.37,23.45,514.86,48,TRUE,5,3,DINNER,FALSE,FALSE
ORD19943,crust-crumble-001,CUST5480,SWIGGY,DELIVERY,2025-11-27T19:32:53,COMPLETED,WALLET,SUCCESS,146.98,14.7,57,32.63,94.27,172.92,29,TRUE,4,2,DINNER,FALSE,FALSE
ORD19944,crust-crumble-001,CUST5490,DINE_IN,DINE_IN,2025-11-27T20:28:50,COMPLETED,CASH,SUCCESS,402.48,40.25,0,76.34,0,473.5,0,TRUE,4,3,DINNER,FALSE,FALSE
ORD19945,crust-crumble-001,CUST5272,DINE_IN,DINE_IN,2025-11-27T12:19:01,COMPLETED,CARD,SUCCESS,143.05,14.31,0,14.77,0,168.3,0,TRUE,4,1,LUNCH,FALSE,FALSE
ORD19946,crust-crumble-001,CUST5105,ZOMATO,DELIVERY,2025-11-27T20:07:56,COMPLETED,CARD,SUCCESS,457.3,45.73,72,82.08,37.72,538,30,TRUE,5,4,DINNER,FALSE,FALSE
ORD19947,sweet-delights-002,CUST5249,WEBSITE,DELIVERY,2025-11-27T13:55:12,COMPLETED,CARD,SUCCESS,303.87,30.39,50,25.23,35.08,357.49,46,TRUE,5,4,LUNCH,FALSE,FALSE
ORD19948,sweet-delights-001,CUST5295,ZOMATO,DELIVERY,2025-11-27T13:58:59,COMPLETED,CASH,SUCCESS,395.71,39.57,44,15.42,10.54,465.54,48,TRUE,4,1,LUNCH,FALSE,FALSE
ORD19949,noodle-nation-001,CUST5333,ZOMATO,DELIVERY,2025-11-27T12:01:46,CANCELLED,WALLET,FAILED,282.54,28.25,30,45.59,68.4,332.4,42,TRUE,,1,LUNCH,FALSE,FALSE
ORD19950,sweet-delights-001,CUST5090,WEBSITE,DELIVERY,2025-11-27T08:43:47,COMPLETED,CASH,SUCCESS,224.14,22.41,56,55.8,37.61,263.69,23,TRUE,5,2,BREAKFAST,FALSE,FALSE
ORD19951,burger-blvd-001,CUST5475,DINE_IN,DINE_IN,2025-11-27T13:43:09,COMPLETED,UPI,SUCCESS,197.71,19.77,0,0.35,0,232.6,0,TRUE,4,1,LUNCH,FALSE,FALSE
ORD19952,sweet-delights-002,CUST5121,ZOMATO,DELIVERY,2025-11-27T13:01:07,COMPLETED,CASH,SUCCESS,134.49,13.45,77,20.34,56.14,158.23,40,TRUE,5,6,LUNCH,FALSE,FALSE
ORD19953,sweet-delights-001,CUST5120,SWIGGY,DELIVERY,2025-11-27T19:40:10,COMPLETED,UPI,SUCCESS,435.83,43.58,61,95.19,59.61,512.74,15,TRUE,3,2,DINNER,FALSE,FALSE
ORD19954,golden-spoon-001,CUST5399,RESERVATION,DINE_IN,2025-11-27T20:32:07,COMPLETED,CARD,SUCCESS,7328.17,732.82,0,1783.19,0,8621.37,0,TRUE,5,5,DINNER,FALSE,FALSE
ORD19955,sweet-delights-001,CUST5144,WEBSITE,DELIVERY,2025-11-27T10:51:15,COMPLETED,UPI,SUCCESS,292.84,29.28,75,8.99,54.95,344.52,25,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD19956,sweet-delights-001,CUST5067,DRIVE_THRU,TAKEAWAY,2025-11-27T09:19:36,COMPLETED,CARD,SUCCESS,413.07,41.31,0,82.25,0,485.97,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD19957,sweet-delights-001,CUST5219,WEBSITE,DELIVERY,2025-11-27T13:00:06,COMPLETED,CARD,SUCCESS,270.6,27.06,72,9,70.89,318.35,22,TRUE,5,1,LUNCH,FALSE,FALSE
ORD19958,sweet-delights-002,CUST5006,DRIVE_THRU,TAKEAWAY,2025-11-27T09:37:34,COMPLETED,WALLET,SUCCESS,402.65,40.26,0,5.68,0,473.7,0,TRUE,5,2,BREAKFAST,FALSE,FALSE
ORD19959,crust-crumble-001,CUST5029,ZOMATO,DELIVERY,2025-11-27T14:55:32,COMPLETED,CARD,SUCCESS,616.92,61.69,70,22.78,65.84,725.78,38,TRUE,5,2,LUNCH,FALSE,FALSE
ORD19960,sweet-delights-002,CUST5275,SWIGGY,DELIVERY,2025-11-27T07:50:37,COMPLETED,CARD,SUCCESS,265.97,26.6,62,55.64,79.06,312.91,44,TRUE,4,6,BREAKFAST,FALSE,FALSE
ORD19961,sweet-delights-002,CUST5054,ZOMATO,DELIVERY,2025-11-27T22:11:38,COMPLETED,CARD,SUCCESS,402.93,40.29,59,34.68,83.32,474.03,42,TRUE,3,2,DINNER,FALSE,FALSE
ORD19962,sweet-delights-001,CUST5106,DINE_IN,DINE_IN,2025-11-27T21:54:07,CANCELLED,CASH,FAILED,492.42,49.24,0,112.8,0,579.32,0,TRUE,,6,DINNER,FALSE,FALSE
ORD19963,burger-blvd-001,CUST5206,SWIGGY,DELIVERY,2025-11-28T21:57:19,COMPLETED,CASH,SUCCESS,417.71,41.77,65,6.29,59.18,491.43,36,FALSE,5,1,DINNER,FALSE,FALSE
ORD19964,crust-crumble-001,CUST5127,SWIGGY,DELIVERY,2025-11-28T20:25:15,COMPLETED,WALLET,SUCCESS,342.05,34.21,41,31.9,20.01,402.42,32,TRUE,5,3,DINNER,FALSE,FALSE
ORD19965,noodle-nation-001,CUST5316,SWIGGY,DELIVERY,2025-11-28T14:41:11,COMPLETED,UPI,SUCCESS,455.39,45.54,44,65.33,96.39,535.76,32,TRUE,4,4,LUNCH,FALSE,FALSE
ORD19966,noodle-nation-001,CUST5480,ZOMATO,DELIVERY,2025-11-28T20:45:58,COMPLETED,WALLET,SUCCESS,459.89,45.99,36,77.33,65.35,541.04,16,TRUE,4,1,DINNER,FALSE,FALSE
ORD19967,bean-brew-001,CUST5184,DINE_IN,DINE_IN,2025-11-28T01:30:30,COMPLETED,CASH,SUCCESS,255.89,25.59,0,16.57,0,301.05,0,TRUE,5,6,LATE_NIGHT,FALSE,FALSE
ORD19968,noodle-nation-001,CUST5497,SWIGGY,DELIVERY,2025-11-28T12:05:30,COMPLETED,CARD,SUCCESS,488.12,48.81,61,56.51,53.65,574.26,21,FALSE,5,2,LUNCH,FALSE,FALSE
ORD19969,burger-blvd-001,CUST5221,WEBSITE,DELIVERY,2025-11-28T12:42:32,COMPLETED,CARD,SUCCESS,258.8,25.88,64,50.36,55.76,304.47,39,TRUE,4,6,LUNCH,FALSE,FALSE
ORD19970,bean-brew-001,CUST5107,DINE_IN,DINE_IN,2025-11-28T09:00:03,COMPLETED,CARD,SUCCESS,345.14,34.51,0,64.08,0,406.04,0,TRUE,4,5,BREAKFAST,FALSE,FALSE
ORD19971,burger-blvd-001,CUST5008,ZOMATO,DELIVERY,2025-11-28T14:55:18,COMPLETED,WALLET,SUCCESS,342.37,34.24,56,13.4,30.46,402.79,46,TRUE,5,3,LUNCH,FALSE,FALSE
ORD19972,sweet-delights-002,CUST5339,ZOMATO,DELIVERY,2025-11-28T12:35:13,CANCELLED,CASH,FAILED,242.34,24.23,51,11.96,23.29,285.1,36,TRUE,,6,LUNCH,FALSE,FALSE
ORD19973,sweet-delights-002,CUST5092,DRIVE_THRU,TAKEAWAY,2025-11-28T13:11:09,COMPLETED,CASH,SUCCESS,531.48,53.15,0,124.62,0,625.27,0,TRUE,5,3,LUNCH,FALSE,FALSE
ORD19974,noodle-nation-001,CUST5137,SWIGGY,DELIVERY,2025-11-28T19:02:22,COMPLETED,WALLET,SUCCESS,394.24,39.42,76,96.69,13.78,463.82,45,TRUE,5,2,DINNER,FALSE,FALSE
ORD19975,sweet-delights-001,CUST5448,SWIGGY,DELIVERY,2025-11-28T13:10:32,COMPLETED,WALLET,SUCCESS,224.48,22.45,67,6.27,72.48,264.09,15,TRUE,5,2,LUNCH,FALSE,FALSE
ORD19976,sweet-delights-001,CUST5116,ZOMATO,DELIVERY,2025-11-28T19:03:02,COMPLETED,UPI,SUCCESS,201.85,20.19,65,42.15,65.07,237.48,29,TRUE,3,6,DINNER,FALSE,FALSE
ORD19977,sweet-delights-002,CUST5497,WEBSITE,DELIVERY,2025-11-28T19:57:02,COMPLETED,WALLET,SUCCESS,468.86,46.89,66,46.34,27.21,551.61,32,FALSE,5,5,DINNER,FALSE,FALSE
ORD19978,sweet-delights-002,CUST5413,WEBSITE,DELIVERY,2025-11-28T19:55:04,CANCELLED,UPI,FAILED,492.41,49.24,30,55.46,81.21,579.31,45,TRUE,,6,DINNER,FALSE,FALSE
ORD19979,sweet-delights-002,CUST5268,WEBSITE,DELIVERY,2025-11-28T09:44:18,CANCELLED,UPI,FAILED,327.35,32.73,54,49.68,67.48,385.12,18,TRUE,,4,BREAKFAST,FALSE,FALSE
ORD19980,bean-brew-001,CUST5150,DINE_IN,DINE_IN,2025-11-28T09:13:05,COMPLETED,UPI,SUCCESS,443.18,44.32,0,64.39,0,521.39,0,TRUE,4,2,BREAKFAST,FALSE,FALSE
ORD19981,bean-brew-001,CUST5245,DINE_IN,DINE_IN,2025-11-28T13:17:54,COMPLETED,UPI,SUCCESS,414.94,41.49,0,51.23,0,488.16,0,TRUE,5,4,LUNCH,FALSE,FALSE
ORD19982,sweet-delights-001,CUST5279,DINE_IN,DINE_IN,2025-11-28T07:37:10,CANCELLED,CARD,FAILED,305.15,30.51,0,52.82,0,359,0,TRUE,,6,BREAKFAST,FALSE,FALSE
ORD19983,sweet-delights-001,CUST5397,SWIGGY,DELIVERY,2025-11-28T08:11:31,COMPLETED,UPI,SUCCESS,123.24,12.32,66,23.21,54.1,144.99,36,TRUE,3,5,BREAKFAST,FALSE,FALSE
ORD19984,sweet-delights-001,CUST5383,DINE_IN,DINE_IN,2025-11-28T08:49:02,COMPLETED,UPI,SUCCESS,326.25,32.62,0,17.88,0,383.82,0,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD19985,bean-brew-001,CUST5134,DINE_IN,DINE_IN,2025-11-28T02:57:04,COMPLETED,CASH,SUCCESS,275.59,27.56,0,1.91,0,324.23,0,TRUE,5,6,LATE_NIGHT,FALSE,FALSE
