order_item_id,order_id,restaurant_id,product_id,product_name,category,subcategory,quantity,unit_price,customization_charges,customizations,total_item_price,size,is_veg,preparation_time_min
ITEM19406_05,ORD19406,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,2,80,20,Oat milk,200,LARGE,TRUE,17
ITEM19407_00,ORD19407,sweet-delights-001,PROD_SD_658,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,SMALL,TRUE,13
ITEM19407_01,ORD19407,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,REGULAR,TRUE,5
ITEM19407_02,ORD19407,sweet-delights-001,PROD_SD_658,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,SMALL,TRUE,12
ITEM19408_00,ORD19408,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,REGULAR,TRUE,15
ITEM19408_01,ORD19408,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,MEDIUM,TRUE,28
ITEM19409_00,ORD19409,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,2,250,0,,500,SMALL,FALSE,26
ITEM19409_01,ORD19409,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,1,250,0,,250,SMALL,FALSE,7
ITEM19409_02,ORD19409,burger-blvd-001,PROD_BG_778,Fries,SIDES,SIDES,1,80,0,,80,MEDIUM,TRUE,19
ITEM19409_03,ORD19409,burger-blvd-001,PROD_BG_687,Coca Cola,BEVERAGE,SODA,1,50,0,,50,REGULAR,TRUE,5
ITEM19409_04,ORD19409,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,2,250,0,,500,LARGE,FALSE,18
ITEM19410_00,ORD19410,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,SMALL,TRUE,6
ITEM19410_01,ORD19410,sweet-delights-001,PROD_SD_658,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,LARGE,TRUE,10
ITEM19410_02,ORD19410,sweet-delights-001,PROD_SD_704,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,LARGE,TRUE,19
ITEM19410_03,ORD19410,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,REGULAR,TRUE,27
ITEM19410_04,ORD19410,sweet-delights-001,PROD_SD_754,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,SMALL,TRUE,21
ITEM19411_00,ORD19411,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,MEDIUM,TRUE,14
ITEM19412_00,ORD19412,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,REGULAR,TRUE,15
ITEM19412_01,ORD19412,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,LARGE,TRUE,16
ITEM19412_02,ORD19412,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,MEDIUM,TRUE,27
ITEM19414_00,ORD19414,crust-crumble-001,PROD_CC_250,Garlic Bread Sticks,SIDES,BREAD,1,120,0,,120,MEDIUM,TRUE,6
ITEM19414_01,ORD19414,crust-crumble-001,PROD_CC_223,Margherita Pizza,PIZZA,CLASSIC,1,320,50,Extra cheese,370,REGULAR,TRUE,13
ITEM19415_00,ORD19415,golden-spoon-001,PROD_GS_954,Red Wine,BEVERAGE,WINE,2,2500,0,,5000,SMALL,TRUE,8
ITEM19415_01,ORD19415,golden-spoon-001,PROD_GS_897,Lamb Chops,MAIN_COURSE,MEAT,2,2200,0,,4400,LARGE,FALSE,29
ITEM19415_02,ORD19415,golden-spoon-001,PROD_GS_897,Lamb Chops,MAIN_COURSE,MEAT,1,2200,0,,2200,LARGE,FALSE,13
ITEM19415_03,ORD19415,golden-spoon-001,PROD_GS_897,Lamb Chops,MAIN_COURSE,MEAT,2,2200,0,,4400,SMALL,FALSE,28
ITEM19415_04,ORD19415,golden-spoon-001,PROD_GS_867,Tiramisu,DESSERT,ITALIAN,2,800,0,,1600,LARGE,TRUE,27
ITEM19415_05,ORD19415,golden-spoon-001,PROD_GS_823,Grilled Salmon,MAIN_COURSE,SEAFOOD,1,1800,0,,1800,REGULAR,FALSE,22
ITEM19416_00,ORD19416,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,1,110,0,,110,SMALL,TRUE,11
ITEM19416_01,ORD19416,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,SMALL,TRUE,27
ITEM19416_02,ORD19416,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,1,80,0,,80,SMALL,TRUE,21
ITEM19416_03,ORD19416,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,2,250,0,,500,LARGE,FALSE,24
ITEM19416_04,ORD19416,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,2,130,0,,260,MEDIUM,TRUE,17
ITEM19417_00,ORD19417,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,1,320,0,,320,LARGE,FALSE,18
ITEM19417_01,ORD19417,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,2,250,0,,500,MEDIUM,FALSE,20
ITEM19417_02,ORD19417,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,2,320,0,,640,SMALL,FALSE,10
ITEM19417_03,ORD19417,burger-blvd-001,PROD_BG_687,Coca Cola,BEVERAGE,SODA,2,50,0,,100,SMALL,TRUE,26
ITEM19417_04,ORD19417,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,1,250,0,,250,LARGE,FALSE,6
ITEM19417_05,ORD19417,burger-blvd-001,PROD_BG_708,Chicken Wings,SIDES,CHICKEN,1,200,0,,200,REGULAR,FALSE,29
ITEM19418_00,ORD19418,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,2,520,50,Extra cheese,1140,SMALL,FALSE,20
ITEM19418_01,ORD19418,crust-crumble-001,PROD_CC_259,Veggie Supreme,PIZZA,PREMIUM,2,450,40,Extra toppings,980,SMALL,TRUE,29
ITEM19418_02,ORD19418,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,2,550,90,"Extra cheese,Extra toppings",1280,LARGE,TRUE,17
ITEM19418_03,ORD19418,crust-crumble-001,PROD_CC_354,Hawaiian Pizza,PIZZA,CLASSIC,2,420,0,,840,LARGE,FALSE,27
ITEM19418_04,ORD19418,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,1,520,90,"Extra cheese,Extra toppings",610,REGULAR,FALSE,25
ITEM19419_00,ORD19419,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,1,520,0,,520,LARGE,FALSE,19
ITEM19419_01,ORD19419,crust-crumble-001,PROD_CC_354,Hawaiian Pizza,PIZZA,CLASSIC,2,420,0,,840,MEDIUM,FALSE,9
ITEM19419_02,ORD19419,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,1,550,90,"Extra cheese,Extra toppings",640,MEDIUM,TRUE,26
ITEM19419_03,ORD19419,crust-crumble-001,PROD_CC_223,Margherita Pizza,PIZZA,CLASSIC,1,320,90,"Extra cheese,Extra toppings",410,REGULAR,TRUE,5
ITEM19419_04,ORD19419,crust-crumble-001,PROD_CC_354,Hawaiian Pizza,PIZZA,CLASSIC,2,420,40,Extra toppings,920,LARGE,FALSE,7
ITEM19421_00,ORD19421,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,MEDIUM,TRUE,28
ITEM19421_01,ORD19421,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,1,90,0,,90,SMALL,TRUE,5
ITEM19421_02,ORD19421,bean-brew-001,PROD_BB_583,Cappuccino,BEVERAGE,COFFEE,2,120,0,,240,LARGE,TRUE,24
ITEM19421_03,ORD19421,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,1,110,0,,110,REGULAR,TRUE,12
ITEM19421_04,ORD19421,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,2,80,0,,160,SMALL,TRUE,15
ITEM19421_05,ORD19421,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,1,80,0,,80,LARGE,TRUE,25
ITEM19422_00,ORD19422,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,REGULAR,TRUE,25
ITEM19422_01,ORD19422,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,REGULAR,TRUE,21
ITEM19422_02,ORD19422,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,SMALL,TRUE,19
ITEM19423_00,ORD19423,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,LARGE,TRUE,25
ITEM19423_01,ORD19423,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,REGULAR,TRUE,14
ITEM19423_02,ORD19423,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,LARGE,TRUE,12
ITEM19424_00,ORD19424,crust-crumble-001,PROD_CC_259,Veggie Supreme,PIZZA,PREMIUM,2,450,40,Extra toppings,980,MEDIUM,TRUE,20
ITEM19424_01,ORD19424,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,1,520,50,Extra cheese,570,LARGE,FALSE,29
ITEM19425_00,ORD19425,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,MEDIUM,TRUE,24
ITEM19425_01,ORD19425,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,REGULAR,TRUE,6
ITEM19425_02,ORD19425,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,REGULAR,TRUE,5
ITEM19425_03,ORD19425,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,REGULAR,TRUE,18
ITEM19426_00,ORD19426,noodle-nation-001,PROD_NN_755,Chicken Fried Rice,RICE,ASIAN,2,300,0,,600,LARGE,FALSE,26
ITEM19426_01,ORD19426,noodle-nation-001,PROD_NN_786,Spring Rolls,APPETIZER,ASIAN,2,180,0,,360,LARGE,TRUE,20
ITEM19426_02,ORD19426,noodle-nation-001,PROD_NN_786,Spring Rolls,APPETIZER,ASIAN,2,180,0,,360,SMALL,TRUE,28
ITEM19426_03,ORD19426,noodle-nation-001,PROD_NN_895,Veg Fried Rice,RICE,ASIAN,1,250,0,,250,LARGE,TRUE,20
ITEM19426_04,ORD19426,noodle-nation-001,PROD_NN_739,Schezwan Noodles,NOODLES,ASIAN,2,280,0,,560,SMALL,TRUE,23
ITEM19427_00,ORD19427,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,LARGE,TRUE,21
ITEM19427_01,ORD19427,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,1,90,0,,90,REGULAR,TRUE,7
ITEM19427_02,ORD19427,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,2,80,0,,160,LARGE,TRUE,19
ITEM19427_03,ORD19427,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,MEDIUM,TRUE,11
ITEM19427_04,ORD19427,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,1,150,20,Oat milk,170,SMALL,TRUE,26
ITEM19427_05,ORD19427,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,1,90,0,,90,SMALL,TRUE,25
ITEM19428_00,ORD19428,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,LARGE,TRUE,15
ITEM19429_00,ORD19429,golden-spoon-001,PROD_GS_888,Caesar Salad,APPETIZER,SALAD,1,600,0,,600,REGULAR,FALSE,16
ITEM19429_01,ORD19429,golden-spoon-001,PROD_GS_888,Caesar Salad,APPETIZER,SALAD,1,600,0,,600,REGULAR,FALSE,20
ITEM19429_02,ORD19429,golden-spoon-001,PROD_GS_824,Truffle Risotto,MAIN_COURSE,ITALIAN,1,1200,0,,1200,REGULAR,TRUE,24
ITEM19429_03,ORD19429,golden-spoon-001,PROD_GS_823,Grilled Salmon,MAIN_COURSE,SEAFOOD,1,1800,0,,1800,SMALL,FALSE,23
ITEM19429_04,ORD19429,golden-spoon-001,PROD_GS_823,Grilled Salmon,MAIN_COURSE,SEAFOOD,1,1800,0,,1800,MEDIUM,FALSE,20
ITEM19429_05,ORD19429,golden-spoon-001,PROD_GS_897,Lamb Chops,MAIN_COURSE,MEAT,2,2200,0,,4400,SMALL,FALSE,21
ITEM19430_00,ORD19430,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,SMALL,TRUE,28
ITEM19430_01,ORD19430,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,MEDIUM,TRUE,11
ITEM19430_02,ORD19430,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,MEDIUM,TRUE,5
ITEM19430_03,ORD19430,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,MEDIUM,TRUE,15
ITEM19431_00,ORD19431,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,2,150,0,,300,LARGE,TRUE,12
ITEM19431_01,ORD19431,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,SMALL,TRUE,16
ITEM19432_00,ORD19432,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,1,320,0,,320,REGULAR,FALSE,25
ITEM19432_01,ORD19432,burger-blvd-001,PROD_BG_640,Veggie Burger,MAIN,BURGER,2,220,0,,440,REGULAR,TRUE,19
ITEM19432_02,ORD19432,burger-blvd-001,PROD_BG_778,Fries,SIDES,SIDES,1,80,0,,80,SMALL,TRUE,17
ITEM19432_03,ORD19432,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,2,320,0,,640,MEDIUM,FALSE,25
ITEM19432_04,ORD19432,burger-blvd-001,PROD_BG_708,Chicken Wings,SIDES,CHICKEN,2,200,0,,400,LARGE,FALSE,28
ITEM19432_05,ORD19432,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,2,250,0,,500,LARGE,FALSE,9
ITEM19433_00,ORD19433,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,MEDIUM,TRUE,25
ITEM19435_00,ORD19435,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,MEDIUM,TRUE,29
ITEM19435_01,ORD19435,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,SMALL,TRUE,21
ITEM19435_02,ORD19435,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,MEDIUM,TRUE,11
ITEM19435_03,ORD19435,sweet-delights-002,PROD_SD_242,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,SMALL,TRUE,29
ITEM19436_00,ORD19436,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,20,Oat milk,340,MEDIUM,TRUE,28
ITEM19436_01,ORD19436,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,REGULAR,TRUE,25
ITEM19436_02,ORD19436,bean-brew-001,PROD_BB_456,Blueberry Muffin,BAKERY,MUFFIN,1,80,0,,80,SMALL,TRUE,16
ITEM19436_03,ORD19436,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,2,110,0,,220,REGULAR,TRUE,26
ITEM19436_04,ORD19436,bean-brew-001,PROD_BB_550,Club Sandwich,FOOD,SANDWICH,1,250,0,,250,LARGE,FALSE,26
ITEM19437_00,ORD19437,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,2,320,0,,640,MEDIUM,FALSE,27
ITEM19437_01,ORD19437,burger-blvd-001,PROD_BG_778,Fries,SIDES,SIDES,1,80,0,,80,LARGE,TRUE,10
ITEM19438_00,ORD19438,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,SMALL,TRUE,16
ITEM19438_01,ORD19438,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,LARGE,TRUE,19
ITEM19439_00,ORD19439,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,2,150,0,,300,REGULAR,TRUE,11
ITEM19439_01,ORD19439,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,1,90,0,,90,REGULAR,TRUE,14
ITEM19439_02,ORD19439,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,LARGE,TRUE,25
ITEM19439_03,ORD19439,sweet-delights-002,PROD_SD_204,Chocolate Chip Cookies,BAKERY,COOKIES,1,120,0,,120,LARGE,TRUE,27
ITEM19439_04,ORD19439,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,1,100,0,,100,LARGE,TRUE,22
ITEM19439_05,ORD19439,sweet-delights-002,PROD_SD_242,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,MEDIUM,TRUE,14
ITEM19440_00,ORD19440,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,SMALL,TRUE,23
ITEM19440_01,ORD19440,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,LARGE,TRUE,21
ITEM19441_00,ORD19441,golden-spoon-001,PROD_GS_824,Truffle Risotto,MAIN_COURSE,ITALIAN,1,1200,0,,1200,LARGE,TRUE,26
ITEM19442_00,ORD19442,sweet-delights-001,PROD_SD_381,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,REGULAR,TRUE,26
ITEM19442_01,ORD19442,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,1,150,0,,150,REGULAR,TRUE,28
ITEM19442_02,ORD19442,sweet-delights-001,PROD_SD_328,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,SMALL,TRUE,12
ITEM19442_03,ORD19442,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,SMALL,TRUE,29
ITEM19442_04,ORD19442,sweet-delights-001,PROD_SD_328,Red Velvet Cake,CAKE,PREMIUM,1,650,0,,650,SMALL,TRUE,27
ITEM19442_05,ORD19442,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,LARGE,TRUE,14
ITEM19443_00,ORD19443,burger-blvd-001,PROD_BG_640,Veggie Burger,MAIN,BURGER,1,220,0,,220,REGULAR,TRUE,16
ITEM19443_01,ORD19443,burger-blvd-001,PROD_BG_687,Coca Cola,BEVERAGE,SODA,1,50,0,,50,REGULAR,TRUE,11
ITEM19443_02,ORD19443,burger-blvd-001,PROD_BG_640,Veggie Burger,MAIN,BURGER,2,220,0,,440,MEDIUM,TRUE,24
ITEM19443_03,ORD19443,burger-blvd-001,PROD_BG_708,Chicken Wings,SIDES,CHICKEN,1,200,0,,200,MEDIUM,FALSE,22
ITEM19443_04,ORD19443,burger-blvd-001,PROD_BG_794,Chicken Burger,MAIN,BURGER,1,250,0,,250,LARGE,FALSE,14
ITEM19444_00,ORD19444,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,2,110,0,,220,SMALL,TRUE,8
ITEM19445_00,ORD19445,bean-brew-001,PROD_BB_514,Chocolate Brownie,BAKERY,DESSERT,1,110,0,,110,SMALL,TRUE,15
ITEM19445_01,ORD19445,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,2,130,20,Oat milk,300,SMALL,TRUE,21
ITEM19446_00,ORD19446,burger-blvd-001,PROD_BG_640,Veggie Burger,MAIN,BURGER,2,220,0,,440,MEDIUM,TRUE,5
ITEM19446_01,ORD19446,burger-blvd-001,PROD_BG_687,Coca Cola,BEVERAGE,SODA,1,50,0,,50,SMALL,TRUE,29
ITEM19448_00,ORD19448,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,1,320,0,,320,REGULAR,FALSE,29
ITEM19448_01,ORD19448,burger-blvd-001,PROD_BG_601,Classic Burger Combo,COMBO,MEAL,2,320,0,,640,REGULAR,FALSE,12
ITEM19449_00,ORD19449,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,1,150,0,,150,LARGE,TRUE,12
ITEM19449_01,ORD19449,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,1,150,0,,150,MEDIUM,TRUE,8
ITEM19450_00,ORD19450,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,LARGE,TRUE,16
ITEM19450_01,ORD19450,sweet-delights-002,PROD_SD_204,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,REGULAR,TRUE,19
ITEM19450_02,ORD19450,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,MEDIUM,TRUE,5
ITEM19450_03,ORD19450,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,1,600,0,,600,SMALL,TRUE,23
ITEM19451_00,ORD19451,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,MEDIUM,TRUE,20
ITEM19451_01,ORD19451,sweet-delights-001,PROD_SD_132,Garlic Bread,BAKERY,BREAD,1,150,0,,150,LARGE,TRUE,12
ITEM19451_02,ORD19451,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,1,120,0,,120,LARGE,TRUE,23
ITEM19451_03,ORD19451,sweet-delights-001,PROD_SD_754,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,REGULAR,TRUE,26
ITEM19451_04,ORD19451,sweet-delights-001,PROD_SD_125,Black Forest Cake,CAKE,PREMIUM,1,550,0,,550,SMALL,TRUE,10
ITEM19452_00,ORD19452,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,LARGE,TRUE,7
ITEM19452_01,ORD19452,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,2,80,0,,160,REGULAR,TRUE,12
ITEM19452_02,ORD19452,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,MEDIUM,TRUE,26
ITEM19452_03,ORD19452,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,1,130,0,,130,SMALL,TRUE,7
ITEM19452_04,ORD19452,bean-brew-001,PROD_BB_579,Espresso,BEVERAGE,COFFEE,1,80,20,Oat milk,100,REGULAR,TRUE,7
ITEM19452_05,ORD19452,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,2,130,0,,260,SMALL,TRUE,8
ITEM19455_00,ORD19455,sweet-delights-001,PROD_SD_704,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,SMALL,TRUE,20
ITEM19457_00,ORD19457,noodle-nation-001,PROD_NN_895,Veg Fried Rice,RICE,ASIAN,2,250,0,,500,SMALL,TRUE,17
ITEM19457_01,ORD19457,noodle-nation-001,PROD_NN_755,Chicken Fried Rice,RICE,ASIAN,1,300,0,,300,LARGE,FALSE,17
ITEM19457_02,ORD19457,noodle-nation-001,PROD_NN_739,Schezwan Noodles,NOODLES,ASIAN,1,280,0,,280,LARGE,TRUE,9
ITEM19458_00,ORD19458,crust-crumble-001,PROD_CC_329,BBQ Chicken Pizza,PIZZA,PREMIUM,2,520,40,Extra toppings,1120,SMALL,FALSE,24
ITEM19458_01,ORD19458,crust-crumble-001,PROD_CC_223,Margherita Pizza,PIZZA,CLASSIC,1,320,0,,320,SMALL,TRUE,6
ITEM19458_02,ORD19458,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,1,550,0,,550,REGULAR,TRUE,10
ITEM19458_03,ORD19458,crust-crumble-001,PROD_CC_259,Veggie Supreme,PIZZA,PREMIUM,2,450,50,Extra cheese,1000,MEDIUM,TRUE,14
ITEM19458_04,ORD19458,crust-crumble-001,PROD_CC_343,Cheese Burst Pizza,PIZZA,PREMIUM,2,550,50,Extra cheese,1200,SMALL,TRUE,23
ITEM19459_00,ORD19459,bean-brew-001,PROD_BB_539,Cold Brew,BEVERAGE,COFFEE,2,150,0,,300,MEDIUM,TRUE,29
ITEM19459_01,ORD19459,bean-brew-001,PROD_BB_583,Cappuccino,BEVERAGE,COFFEE,1,120,20,Oat milk,140,LARGE,TRUE,10
ITEM19459_02,ORD19459,bean-brew-001,PROD_BB_507,Iced Tea,BEVERAGE,TEA,2,90,0,,180,LARGE,TRUE,20
ITEM19459_03,ORD19459,bean-brew-001,PROD_BB_566,Latte,BEVERAGE,COFFEE,2,130,20,Oat milk,300,REGULAR,TRUE,18
ITEM19460_00,ORD19460,sweet-delights-002,PROD_SD_859,Black Forest Cake,CAKE,PREMIUM,2,550,0,,1100,LARGE,TRUE,6
ITEM19460_01,ORD19460,sweet-delights-002,PROD_SD_189,Blueberry Muffin,BAKERY,MUFFIN,2,90,0,,180,LARGE,TRUE,16
ITEM19460_02,ORD19460,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,SMALL,TRUE,7
ITEM19460_03,ORD19460,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,REGULAR,TRUE,29
ITEM19461_00,ORD19461,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,1,500,0,,500,LARGE,TRUE,26
ITEM19461_01,ORD19461,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,2,80,0,,160,SMALL,TRUE,21
ITEM19462_00,ORD19462,sweet-delights-002,PROD_SD_130,Garlic Bread,BAKERY,BREAD,1,150,0,,150,REGULAR,TRUE,22
ITEM19462_01,ORD19462,sweet-delights-002,PROD_SD_858,Butter Croissant,BAKERY,PASTRY,1,80,0,,80,REGULAR,TRUE,24
ITEM19462_02,ORD19462,sweet-delights-002,PROD_SD_532,Cinnamon Roll,BAKERY,PASTRY,2,100,0,,200,LARGE,TRUE,13
ITEM19462_03,ORD19462,sweet-delights-002,PROD_SD_350,Strawberry Cheesecake,CAKE,PREMIUM,2,600,0,,1200,MEDIUM,TRUE,11
ITEM19462_04,ORD19462,sweet-delights-002,PROD_SD_214,Chocolate Truffle Cake,CAKE,PREMIUM,2,500,0,,1000,MEDIUM,TRUE,15
ITEM19463_00,ORD19463,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,2,120,0,,240,REGULAR,TRUE,7
ITEM19463_01,ORD19463,sweet-delights-001,PROD_SD_854,Chocolate Chip Cookies,BAKERY,COOKIES,1,120,0,,120,LARGE,TRUE,16
