payment_id,order_id,restaurant_id,transaction_id,payment_method,payment_gateway,amount,gateway_fee,gst_on_fee,net_amount,status,settlement_date,settlement_status,refund_amount,fraud_score,currency,customer_payment_mode
PAY57832,ORD17832,sweet-delights-002,TXN_433674,UPI,RAZORPAY,389.43,9.74,1.75,377.94,SUCCESS,12-11-2025,PENDING,0,0.18,INR,PHONEPE
PAY57833,ORD17833,bean-brew-001,TXN_999610,UPI,PAYTM,393.94,9.85,1.77,382.32,SUCCESS,12-11-2025,PENDING,0,0.27,INR,GPAY
PAY57834,ORD17834,bean-brew-001,TXN_166203,WALLET,RAZORPAY,264.04,6.6,1.19,256.25,SUCCESS,12-11-2025,PENDING,0,0.17,INR,PAYTM
PAY57835,ORD17835,crust-crumble-001,TXN_184230,WALLET,STRIPE,999.59,24.99,4.5,970.1,SUCCESS,12-11-2025,PENDING,0,0.18,INR,PHONEPE
PAY57837,ORD17837,sweet-delights-002,TXN_650566,WALLET,RAZORPAY,100,2.5,0.45,97.05,SUCCESS,12-11-2025,PENDING,0,0.09,INR,DEBIT_CARD
PAY57838,ORD17838,sweet-delights-001,TXN_753085,CARD,STRIPE,456.16,11.4,2.05,442.7,SUCCESS,12-11-2025,SETTLED,0,0.27,INR,PHONEPE
PAY57839,ORD17839,golden-spoon-001,TXN_406810,WALLET,PAYTM,5746.06,143.65,25.86,5576.55,SUCCESS,12-11-2025,SETTLED,0,0.1,INR,DEBIT_CARD
PAY57840,ORD17840,crust-crumble-001,TXN_127642,CASH,PAYTM,392.95,9.82,1.77,381.36,SUCCESS,12-11-2025,SETTLED,0,0.1,INR,PHONEPE
PAY57841,ORD17841,noodle-nation-001,TXN_954140,WALLET,MANUAL,325.7,8.14,1.47,316.09,SUCCESS,12-11-2025,SETTLED,0,0.13,INR,GPAY
PAY57842,ORD17842,burger-blvd-001,TXN_243797,UPI,STRIPE,435.1,10.88,1.96,422.26,SUCCESS,12-11-2025,PENDING,0,0.22,INR,PHONEPE
PAY57843,ORD17843,golden-spoon-001,TXN_266315,CASH,RAZORPAY,1267.89,31.7,5.71,1230.49,SUCCESS,12-11-2025,SETTLED,0,0.13,INR,CASH
PAY57844,ORD17844,bean-brew-001,TXN_222046,CASH,RAZORPAY,575.27,14.38,2.59,558.3,SUCCESS,12-11-2025,PENDING,0,0,INR,CREDIT_CARD
PAY57845,ORD17845,golden-spoon-001,TXN_175742,WALLET,RAZORPAY,3217.28,80.43,14.48,3122.37,SUCCESS,12-11-2025,PENDING,0,0.07,INR,CREDIT_CARD
PAY57846,ORD17846,sweet-delights-002,TXN_740427,CARD,MANUAL,297.43,7.44,1.34,288.66,SUCCESS,12-11-2025,PENDING,0,0.26,INR,DEBIT_CARD
PAY57847,ORD17847,bean-brew-001,TXN_952406,CASH,PAYTM,437.28,10.93,1.97,424.38,SUCCESS,12-11-2025,SETTLED,0,0.2,INR,PHONEPE
PAY57848,ORD17848,sweet-delights-001,TXN_272895,WALLET,PAYTM,432.03,10.8,1.94,419.29,SUCCESS,12-11-2025,PENDING,0,0.07,INR,CREDIT_CARD
PAY57849,ORD17849,noodle-nation-001,TXN_155236,UPI,PAYTM,499.96,12.5,2.25,485.21,SUCCESS,12-11-2025,PENDING,0,0.07,INR,DEBIT_CARD
PAY57850,ORD17850,sweet-delights-001,TXN_392382,UPI,STRIPE,378.17,9.45,1.7,367.01,SUCCESS,12-11-2025,SETTLED,0,0.07,INR,CASH
PAY57851,ORD17851,sweet-delights-002,TXN_587113,WALLET,MANUAL,688.22,17.21,3.1,667.92,SUCCESS,12-11-2025,PENDING,0,0.21,INR,PAYTM
PAY57852,ORD17852,golden-spoon-001,TXN_115684,WALLET,MANUAL,1421.36,35.53,6.4,1379.43,SUCCESS,12-11-2025,PENDING,0,0.15,INR,DEBIT_CARD
PAY57853,ORD17853,bean-brew-001,TXN_550987,CASH,RAZORPAY,191.3,4.78,0.86,185.66,SUCCESS,12-11-2025,SETTLED,0,0.19,INR,CASH
PAY57854,ORD17854,noodle-nation-001,TXN_828604,CASH,PAYTM,361.87,9.05,1.63,351.19,SUCCESS,12-11-2025,PENDING,0,0.11,INR,CASH
PAY57855,ORD17855,noodle-nation-001,TXN_871381,CARD,MANUAL,434.77,10.87,1.96,421.94,SUCCESS,12-11-2025,PENDING,0,0.12,INR,DEBIT_CARD
PAY57856,ORD17856,noodle-nation-001,TXN_301501,WALLET,MANUAL,758.66,18.97,3.41,736.28,SUCCESS,12-11-2025,PENDING,0,0,INR,GPAY
PAY57857,ORD17857,bean-brew-001,TXN_947621,WALLET,STRIPE,476.64,11.92,2.14,462.58,SUCCESS,12-11-2025,SETTLED,0,0.09,INR,DEBIT_CARD
PAY57858,ORD17858,sweet-delights-001,TXN_802850,CASH,STRIPE,428.39,10.71,1.93,415.75,SUCCESS,12-11-2025,SETTLED,0,0.23,INR,DEBIT_CARD
PAY57859,ORD17859,sweet-delights-001,TXN_547971,WALLET,PAYTM,303.82,7.6,1.37,294.86,SUCCESS,12-11-2025,SETTLED,0,0.16,INR,PAYTM
PAY57860,ORD17860,sweet-delights-001,TXN_286888,CARD,MANUAL,643.18,16.08,2.89,624.21,SUCCESS,12-11-2025,SETTLED,0,0.05,INR,GPAY
PAY57861,ORD17861,bean-brew-001,TXN_367155,CARD,PAYTM,363.81,9.1,1.64,353.08,SUCCESS,12-11-2025,SETTLED,0,0.3,INR,CREDIT_CARD
PAY57862,ORD17862,bean-brew-001,TXN_973013,WALLET,MANUAL,405.03,10.13,1.82,393.08,SUCCESS,12-11-2025,PENDING,0,0.08,INR,DEBIT_CARD
PAY57863,ORD17863,sweet-delights-001,TXN_592223,UPI,STRIPE,322.48,8.06,1.45,312.97,SUCCESS,12-11-2025,PENDING,0,0.03,INR,PAYTM
PAY57864,ORD17864,noodle-nation-001,TXN_650655,UPI,RAZORPAY,370.67,9.27,1.67,359.74,SUCCESS,12-11-2025,SETTLED,0,0.18,INR,CASH
PAY57866,ORD17866,sweet-delights-001,TXN_323079,UPI,MANUAL,318.97,7.97,1.44,309.56,SUCCESS,12-11-2025,SETTLED,0,0.22,INR,DEBIT_CARD
PAY57867,ORD17867,noodle-nation-001,TXN_529720,CASH,MANUAL,545.36,13.63,2.45,529.27,SUCCESS,12-11-2025,SETTLED,0,0.02,INR,GPAY
PAY57868,ORD17868,burger-blvd-001,TXN_956419,UPI,STRIPE,351.59,8.79,1.58,341.22,SUCCESS,12-11-2025,SETTLED,0,0.23,INR,CREDIT_CARD
PAY57869,ORD17869,sweet-delights-002,TXN_258431,CARD,RAZORPAY,506.73,12.67,2.28,491.78,SUCCESS,12-11-2025,SETTLED,0,0.06,INR,PHONEPE
PAY57870,ORD17870,sweet-delights-001,TXN_365161,WALLET,MANUAL,777.99,19.45,3.5,755.04,SUCCESS,12-11-2025,PENDING,0,0.24,INR,PHONEPE
PAY57871,ORD17871,noodle-nation-001,TXN_773946,CASH,MANUAL,374.68,9.37,1.69,363.63,SUCCESS,12-11-2025,PENDING,0,0.02,INR,GPAY
PAY57872,ORD17872,crust-crumble-001,TXN_840196,CARD,MANUAL,556.26,13.91,2.5,539.85,SUCCESS,12-11-2025,SETTLED,0,0.05,INR,GPAY
PAY57873,ORD17873,noodle-nation-001,TXN_875402,UPI,MANUAL,367.66,9.19,1.65,356.81,SUCCESS,12-11-2025,PENDING,0,0.11,INR,DEBIT_CARD
PAY57874,ORD17874,burger-blvd-001,TXN_259346,CASH,PAYTM,480.39,12.01,2.16,466.22,SUCCESS,12-11-2025,PENDING,0,0.11,INR,PHONEPE
PAY57875,ORD17875,sweet-delights-001,TXN_779594,CASH,STRIPE,402.96,10.07,1.81,391.07,SUCCESS,12-11-2025,SETTLED,0,0.12,INR,CASH
PAY57876,ORD17876,crust-crumble-001,TXN_811961,CARD,RAZORPAY,639.25,15.98,2.88,620.39,SUCCESS,12-11-2025,SETTLED,0,0.05,INR,CASH
PAY57877,ORD17877,bean-brew-001,TXN_152397,CARD,MANUAL,269.06,6.73,1.21,261.12,SUCCESS,12-11-2025,SETTLED,0,0.18,INR,CREDIT_CARD
PAY57878,ORD17878,bean-brew-001,TXN_258955,UPI,PAYTM,301.63,7.54,1.36,292.73,SUCCESS,12-11-2025,PENDING,0,0.15,INR,PHONEPE
PAY57879,ORD17879,sweet-delights-002,TXN_505610,CARD,STRIPE,418.57,10.46,1.88,406.22,SUCCESS,12-11-2025,SETTLED,0,0.06,INR,PAYTM
PAY57880,ORD17880,crust-crumble-001,TXN_477524,UPI,STRIPE,529.11,13.23,2.38,513.5,SUCCESS,12-11-2025,PENDING,0,0.17,INR,GPAY
PAY57881,ORD17881,sweet-delights-001,TXN_455774,CARD,RAZORPAY,345.52,8.64,1.55,335.33,SUCCESS,12-11-2025,PENDING,0,0.05,INR,PAYTM
PAY57882,ORD17882,burger-blvd-001,TXN_417527,WALLET,PAYTM,272.95,6.82,1.23,264.9,SUCCESS,12-11-2025,PENDING,0,0.03,INR,PAYTM
PAY57883,ORD17883,golden-spoon-001,TXN_676229,UPI,STRIPE,10024.11,250.6,45.11,9728.4,SUCCESS,12-11-2025,SETTLED,0,0.29,INR,PAYTM
PAY57884,ORD17884,sweet-delights-002,TXN_887711,CARD,MANUAL,471.5,11.79,2.12,457.59,SUCCESS,12-11-2025,PENDING,0,0.27,INR,PAYTM
PAY57885,ORD17885,bean-brew-001,TXN_702516,WALLET,RAZORPAY,452.73,11.32,2.04,439.37,SUCCESS,12-11-2025,SETTLED,0,0.06,INR,CREDIT_CARD
PAY57886,ORD17886,bean-brew-001,TXN_610047,WALLET,STRIPE,278.14,6.95,1.25,269.93,SUCCESS,12-11-2025,PENDING,0,0.28,INR,DEBIT_CARD
PAY57887,ORD17887,sweet-delights-002,TXN_824005,CASH,MANUAL,451.16,11.28,2.03,437.85,SUCCESS,12-11-2025,PENDING,0,0.23,INR,CREDIT_CARD
PAY57889,ORD17889,sweet-delights-001,TXN_129314,WALLET,RAZORPAY,217.54,5.44,0.98,211.12,SUCCESS,12-11-2025,SETTLED,0,0.19,INR,CREDIT_CARD
PAY57890,ORD17890,burger-blvd-001,TXN_395703,CARD,PAYTM,348.53,8.71,1.57,338.25,SUCCESS,12-11-2025,PENDING,0,0.05,INR,DEBIT_CARD
PAY57891,ORD17891,sweet-delights-002,TXN_837467,CARD,RAZORPAY,299.62,7.49,1.35,290.78,SUCCESS,12-11-2025,PENDING,0,0.03,INR,DEBIT_CARD
PAY57892,ORD17892,burger-blvd-001,TXN_442244,WALLET,PAYTM,251.51,6.29,1.13,244.09,SUCCESS,12-11-2025,PENDING,0,0.01,INR,PAYTM
PAY57893,ORD17893,sweet-delights-001,TXN_901329,CASH,PAYTM,349,8.72,1.57,338.7,SUCCESS,12-11-2025,PENDING,0,0.11,INR,CREDIT_CARD
PAY57895,ORD17895,bean-brew-001,TXN_378022,UPI,MANUAL,344.2,8.61,1.55,334.05,SUCCESS,12-11-2025,PENDING,0,0.08,INR,DEBIT_CARD
PAY57896,ORD17896,crust-crumble-001,TXN_445213,UPI,MANUAL,611.18,15.28,2.75,593.15,SUCCESS,12-11-2025,SETTLED,0,0.21,INR,CASH
PAY57897,ORD17897,sweet-delights-002,TXN_324739,UPI,RAZORPAY,175.29,4.38,0.79,170.12,SUCCESS,12-11-2025,SETTLED,0,0.17,INR,PAYTM
PAY57898,ORD17898,sweet-delights-001,TXN_431456,UPI,RAZORPAY,341.04,8.53,1.53,330.98,SUCCESS,12-11-2025,PENDING,0,0,INR,PHONEPE
PAY57900,ORD17900,bean-brew-001,TXN_395298,CASH,RAZORPAY,433.12,10.83,1.95,420.34,SUCCESS,13-11-2025,SETTLED,0,0.19,INR,GPAY
PAY57901,ORD17901,sweet-delights-001,TXN_403494,CASH,STRIPE,236.51,5.91,1.06,229.53,SUCCESS,13-11-2025,PENDING,0,0.2,INR,DEBIT_CARD
PAY57902,ORD17902,sweet-delights-001,TXN_976865,CASH,MANUAL,676.14,16.9,3.04,656.19,SUCCESS,13-11-2025,SETTLED,0,0.1,INR,CREDIT_CARD
PAY57903,ORD17903,bean-brew-001,TXN_581865,WALLET,STRIPE,840.63,21.02,3.78,815.83,SUCCESS,13-11-2025,PENDING,0,0.18,INR,CASH
PAY57904,ORD17904,burger-blvd-001,TXN_861471,CARD,STRIPE,520.21,13.01,2.34,504.86,SUCCESS,13-11-2025,SETTLED,0,0.24,INR,CREDIT_CARD
PAY57905,ORD17905,burger-blvd-001,TXN_168547,CASH,STRIPE,645.48,16.14,2.9,626.44,SUCCESS,13-11-2025,SETTLED,0,0.14,INR,PAYTM
PAY57906,ORD17906,sweet-delights-001,TXN_267805,CASH,STRIPE,692.74,17.32,3.12,672.3,SUCCESS,13-11-2025,PENDING,0,0.09,INR,PAYTM
PAY57907,ORD17907,sweet-delights-001,TXN_202520,CASH,MANUAL,306.74,7.67,1.38,297.69,SUCCESS,13-11-2025,SETTLED,0,0.15,INR,DEBIT_CARD
PAY57908,ORD17908,noodle-nation-001,TXN_273003,CARD,PAYTM,142.79,3.57,0.64,138.58,SUCCESS,13-11-2025,SETTLED,0,0.03,INR,CREDIT_CARD
PAY57909,ORD17909,crust-crumble-001,TXN_894780,UPI,STRIPE,687.16,17.18,3.09,666.89,SUCCESS,13-11-2025,PENDING,0,0.18,INR,CASH
PAY57910,ORD17910,crust-crumble-001,TXN_430023,UPI,MANUAL,704.84,17.62,3.17,684.05,SUCCESS,13-11-2025,SETTLED,0,0.19,INR,PAYTM
PAY57911,ORD17911,burger-blvd-001,TXN_389923,CASH,MANUAL,482.53,12.06,2.17,468.3,SUCCESS,13-11-2025,SETTLED,0,0.1,INR,DEBIT_CARD
PAY57912,ORD17912,sweet-delights-002,TXN_878504,UPI,MANUAL,330.94,8.27,1.49,321.18,SUCCESS,13-11-2025,SETTLED,0,0,INR,PAYTM
PAY57913,ORD17913,bean-brew-001,TXN_911400,WALLET,STRIPE,676.37,16.91,3.04,656.42,SUCCESS,13-11-2025,PENDING,0,0.29,INR,PHONEPE
PAY57914,ORD17914,sweet-delights-001,TXN_496108,WALLET,MANUAL,531.05,13.28,2.39,515.38,SUCCESS,13-11-2025,PENDING,0,0.02,INR,PHONEPE
PAY57915,ORD17915,sweet-delights-001,TXN_423039,CASH,MANUAL,465.44,11.64,2.09,451.71,SUCCESS,13-11-2025,PENDING,0,0.03,INR,GPAY
PAY57917,ORD17917,noodle-nation-001,TXN_990200,CARD,MANUAL,587.48,14.69,2.64,570.15,SUCCESS,13-11-2025,SETTLED,0,0.23,INR,CREDIT_CARD
PAY57918,ORD17918,burger-blvd-001,TXN_922928,CARD,RAZORPAY,516.32,12.91,2.32,501.09,SUCCESS,13-11-2025,SETTLED,0,0.23,INR,CREDIT_CARD
PAY57919,ORD17919,sweet-delights-002,TXN_407680,WALLET,STRIPE,555.89,13.9,2.5,539.49,SUCCESS,13-11-2025,SETTLED,0,0.24,INR,PHONEPE
PAY57921,ORD17921,sweet-delights-002,TXN_592894,CARD,MANUAL,235.34,5.88,1.06,228.4,SUCCESS,13-11-2025,SETTLED,0,0.15,INR,CREDIT_CARD
PAY57922,ORD17922,sweet-delights-001,TXN_334919,WALLET,RAZORPAY,455.8,11.4,2.05,442.35,SUCCESS,13-11-2025,SETTLED,0,0.19,INR,PHONEPE
PAY57923,ORD17923,crust-crumble-001,TXN_654078,WALLET,MANUAL,377.67,9.44,1.7,366.53,SUCCESS,13-11-2025,SETTLED,0,0.18,INR,CASH
PAY57924,ORD17924,crust-crumble-001,TXN_469860,UPI,STRIPE,466.95,11.67,2.1,453.17,SUCCESS,13-11-2025,PENDING,0,0.04,INR,GPAY
PAY57925,ORD17925,burger-blvd-001,TXN_397805,CASH,RAZORPAY,438.33,10.96,1.97,425.4,SUCCESS,13-11-2025,SETTLED,0,0.06,INR,CREDIT_CARD
PAY57927,ORD17927,sweet-delights-001,TXN_905654,WALLET,RAZORPAY,236.01,5.9,1.06,229.05,SUCCESS,13-11-2025,SETTLED,0,0.22,INR,DEBIT_CARD
PAY57928,ORD17928,bean-brew-001,TXN_920316,CARD,MANUAL,219.78,5.49,0.99,213.3,SUCCESS,13-11-2025,SETTLED,0,0.27,INR,PAYTM
PAY57931,ORD17931,sweet-delights-001,TXN_785551,CARD,MANUAL,248.83,6.22,1.12,241.49,SUCCESS,13-11-2025,SETTLED,0,0.13,INR,PAYTM
PAY57932,ORD17932,sweet-delights-001,TXN_786701,CASH,RAZORPAY,411.65,10.29,1.85,399.51,SUCCESS,13-11-2025,PENDING,0,0.17,INR,CASH
PAY57933,ORD17933,sweet-delights-002,TXN_249229,CASH,RAZORPAY,291.92,7.3,1.31,283.31,SUCCESS,13-11-2025,SETTLED,0,0.03,INR,GPAY
PAY57934,ORD17934,burger-blvd-001,TXN_393046,UPI,MANUAL,378.94,9.47,1.71,367.76,SUCCESS,13-11-2025,PENDING,0,0.12,INR,GPAY
PAY57935,ORD17935,sweet-delights-002,TXN_457192,CARD,PAYTM,218.22,5.46,0.98,211.78,SUCCESS,13-11-2025,SETTLED,0,0.25,INR,CASH
PAY57936,ORD17936,noodle-nation-001,TXN_188750,CASH,PAYTM,590.17,14.75,2.66,572.76,SUCCESS,13-11-2025,SETTLED,0,0.22,INR,CREDIT_CARD
PAY57937,ORD17937,sweet-delights-002,TXN_637939,CASH,MANUAL,300.68,7.52,1.35,291.81,SUCCESS,13-11-2025,SETTLED,0,0.03,INR,PAYTM
PAY57938,ORD17938,bean-brew-001,TXN_196238,CASH,PAYTM,478.22,11.96,2.15,464.11,SUCCESS,13-11-2025,SETTLED,0,0.21,INR,CREDIT_CARD
PAY57939,ORD17939,sweet-delights-002,TXN_251343,CASH,PAYTM,405.8,10.15,1.83,393.83,SUCCESS,13-11-2025,SETTLED,0,0.17,INR,GPAY
PAY57940,ORD17940,sweet-delights-001,TXN_713249,CARD,STRIPE,411.5,10.29,1.85,399.36,SUCCESS,13-11-2025,SETTLED,0,0.07,INR,CREDIT_CARD
PAY57941,ORD17941,golden-spoon-001,TXN_535404,UPI,STRIPE,7561.8,189.05,34.03,7338.73,SUCCESS,13-11-2025,SETTLED,0,0.13,INR,DEBIT_CARD
PAY57945,ORD17945,sweet-delights-001,TXN_150821,WALLET,RAZORPAY,746.93,18.67,3.36,724.9,SUCCESS,13-11-2025,SETTLED,0,0.11,INR,GPAY
PAY57946,ORD17946,burger-blvd-001,TXN_551070,WALLET,STRIPE,180.82,4.52,0.81,175.49,SUCCESS,13-11-2025,SETTLED,0,0.2,INR,CASH
PAY57947,ORD17947,sweet-delights-001,TXN_462139,CARD,RAZORPAY,253.63,6.34,1.14,246.15,SUCCESS,13-11-2025,PENDING,0,0.29,INR,PAYTM
PAY57948,ORD17948,sweet-delights-001,TXN_196657,UPI,MANUAL,378.11,9.45,1.7,366.96,SUCCESS,13-11-2025,PENDING,0,0.06,INR,DEBIT_CARD
PAY57949,ORD17949,burger-blvd-001,TXN_936138,CASH,RAZORPAY,365.71,9.14,1.65,354.92,SUCCESS,13-11-2025,SETTLED,0,0.23,INR,DEBIT_CARD
PAY57950,ORD17950,crust-crumble-001,TXN_135276,UPI,PAYTM,651.31,16.28,2.93,632.1,SUCCESS,13-11-2025,SETTLED,0,0.27,INR,GPAY
PAY57952,ORD17952,burger-blvd-001,TXN_734071,CARD,MANUAL,350.55,8.76,1.58,340.21,SUCCESS,13-11-2025,SETTLED,0,0.27,INR,GPAY
PAY57953,ORD17953,noodle-nation-001,TXN_932096,CASH,PAYTM,643.16,16.08,2.89,624.19,SUCCESS,13-11-2025,SETTLED,0,0.22,INR,DEBIT_CARD
PAY57954,ORD17954,burger-blvd-001,TXN_508786,UPI,PAYTM,359.79,8.99,1.62,349.18,SUCCESS,13-11-2025,SETTLED,0,0.18,INR,CASH
PAY57955,ORD17955,sweet-delights-002,TXN_691614,CASH,MANUAL,517.4,12.94,2.33,502.14,SUCCESS,13-11-2025,SETTLED,0,0.25,INR,PHONEPE
PAY57956,ORD17956,bean-brew-001,TXN_833442,UPI,PAYTM,516.79,12.92,2.33,501.54,SUCCESS,13-11-2025,SETTLED,0,0.08,INR,DEBIT_CARD
PAY57957,ORD17957,sweet-delights-002,TXN_202705,CARD,PAYTM,163.27,4.08,0.73,158.45,SUCCESS,13-11-2025,PENDING,0,0.3,INR,DEBIT_CARD
PAY57960,ORD17960,golden-spoon-001,TXN_241327,UPI,MANUAL,6575.75,164.39,29.59,6381.77,SUCCESS,13-11-2025,SETTLED,0,0.08,INR,PHONEPE
PAY57961,ORD17961,bean-brew-001,TXN_487693,CARD,PAYTM,200.79,5.02,0.9,194.87,SUCCESS,13-11-2025,SETTLED,0,0.29,INR,PAYTM
PAY57963,ORD17963,sweet-delights-001,TXN_412239,WALLET,PAYTM,573.69,14.34,2.58,556.77,SUCCESS,13-11-2025,PENDING,0,0.1,INR,DEBIT_CARD
PAY57964,ORD17964,sweet-delights-001,TXN_493851,CASH,MANUAL,503.79,12.59,2.27,488.93,SUCCESS,13-11-2025,PENDING,0,0.05,INR,CREDIT_CARD
PAY57965,ORD17965,sweet-delights-001,TXN_925818,CASH,MANUAL,377.91,9.45,1.7,366.76,SUCCESS,13-11-2025,PENDING,0,0.08,INR,CREDIT_CARD
PAY57966,ORD17966,bean-brew-001,TXN_643186,CASH,MANUAL,429.63,10.74,1.93,416.96,SUCCESS,13-11-2025,SETTLED,0,0.01,INR,PAYTM
PAY57967,ORD17967,sweet-delights-001,TXN_627490,CARD,RAZORPAY,384.17,9.6,1.73,372.84,SUCCESS,13-11-2025,PENDING,0,0.28,INR,DEBIT_CARD
PAY57968,ORD17968,bean-brew-001,TXN_711224,WALLET,STRIPE,176.03,4.4,0.79,170.84,SUCCESS,13-11-2025,PENDING,0,0.28,INR,CASH
PAY57969,ORD17969,bean-brew-001,TXN_347677,CARD,PAYTM,247.96,6.2,1.12,240.65,SUCCESS,13-11-2025,SETTLED,0,0.04,INR,CREDIT_CARD
PAY57970,ORD17970,burger-blvd-001,TXN_372259,CARD,PAYTM,355.58,8.89,1.6,345.09,SUCCESS,13-11-2025,SETTLED,0,0,INR,CREDIT_CARD
PAY57971,ORD17971,sweet-delights-001,TXN_902520,CARD,RAZORPAY,500.17,12.5,2.25,485.41,SUCCESS,13-11-2025,PENDING,0,0.05,INR,CASH
PAY57972,ORD17972,noodle-nation-001,TXN_382131,UPI,PAYTM,528.29,13.21,2.38,512.71,SUCCESS,13-11-2025,PENDING,0,0.3,INR,CREDIT_CARD
PAY57973,ORD17973,sweet-delights-001,TXN_280646,UPI,STRIPE,389.83,9.75,1.75,378.33,SUCCESS,13-11-2025,SETTLED,0,0.11,INR,CASH
PAY57974,ORD17974,sweet-delights-001,TXN_929022,WALLET,RAZORPAY,340.12,8.5,1.53,330.09,SUCCESS,13-11-2025,PENDING,0,0.13,INR,CASH
PAY57976,ORD17976,noodle-nation-001,TXN_733067,CARD,STRIPE,674.5,16.86,3.04,654.6,SUCCESS,13-11-2025,PENDING,0,0.26,INR,PAYTM
PAY57979,ORD17979,sweet-delights-001,TXN_259788,CASH,MANUAL,446.78,11.17,2.01,433.6,SUCCESS,13-11-2025,SETTLED,0,0.13,INR,DEBIT_CARD
PAY57981,ORD17981,golden-spoon-001,TXN_671505,WALLET,RAZORPAY,5477.46,136.94,24.65,5315.87,SUCCESS,13-11-2025,SETTLED,0,0.15,INR,CASH
PAY57982,ORD17982,bean-brew-001,TXN_578101,CARD,PAYTM,540.19,13.5,2.43,524.25,SUCCESS,13-11-2025,PENDING,0,0.08,INR,PAYTM
PAY57983,ORD17983,crust-crumble-001,TXN_199774,CARD,MANUAL,808.03,20.2,3.64,784.19,SUCCESS,13-11-2025,PENDING,0,0.28,INR,PAYTM
PAY57984,ORD17984,bean-brew-001,TXN_245538,CARD,PAYTM,485.52,12.14,2.18,471.2,SUCCESS,13-11-2025,PENDING,0,0.18,INR,DEBIT_CARD
PAY57985,ORD17985,bean-brew-001,TXN_961916,WALLET,STRIPE,328.29,8.21,1.48,318.61,SUCCESS,13-11-2025,SETTLED,0,0.11,INR,GPAY
PAY57986,ORD17986,noodle-nation-001,TXN_331764,UPI,RAZORPAY,627.44,15.69,2.82,608.93,SUCCESS,13-11-2025,SETTLED,0,0.28,INR,CASH
PAY57987,ORD17987,crust-crumble-001,TXN_743621,CASH,PAYTM,527.78,13.19,2.38,512.21,SUCCESS,13-11-2025,PENDING,0,0.28,INR,PAYTM
PAY57988,ORD17988,crust-crumble-001,TXN_417393,CARD,PAYTM,623.03,15.58,2.8,604.65,SUCCESS,13-11-2025,PENDING,0,0.03,INR,PAYTM
PAY57989,ORD17989,golden-spoon-001,TXN_999044,WALLET,PAYTM,5110.46,127.76,23,4959.7,SUCCESS,13-11-2025,PENDING,0,0.27,INR,PHONEPE
PAY57990,ORD17990,sweet-delights-001,TXN_815735,WALLET,STRIPE,265.69,6.64,1.2,257.85,SUCCESS,13-11-2025,SETTLED,0,0.05,INR,GPAY
PAY57991,ORD17991,sweet-delights-001,TXN_596854,WALLET,PAYTM,424.31,10.61,1.91,411.79,SUCCESS,13-11-2025,SETTLED,0,0.19,INR,CREDIT_CARD
PAY57993,ORD17993,noodle-nation-001,TXN_437336,CARD,STRIPE,565.52,14.14,2.54,548.84,SUCCESS,13-11-2025,PENDING,0,0.21,INR,CREDIT_CARD
PAY57994,ORD17994,bean-brew-001,TXN_837811,WALLET,RAZORPAY,521.75,13.04,2.35,506.36,SUCCESS,13-11-2025,SETTLED,0,0.16,INR,DEBIT_CARD
PAY57995,ORD17995,noodle-nation-001,TXN_436103,CARD,STRIPE,100,2.5,0.45,97.05,SUCCESS,13-11-2025,PENDING,0,0.17,INR,GPAY
PAY57996,ORD17996,sweet-delights-002,TXN_348559,UPI,RAZORPAY,465.64,11.64,2.1,451.9,SUCCESS,13-11-2025,SETTLED,0,0.25,INR,PAYTM
PAY57997,ORD17997,noodle-nation-001,TXN_820482,UPI,PAYTM,475.94,11.9,2.14,461.9,SUCCESS,13-11-2025,PENDING,0,0.27,INR,DEBIT_CARD
PAY57998,ORD17998,burger-blvd-001,TXN_165661,WALLET,STRIPE,147.6,3.69,0.66,143.25,SUCCESS,13-11-2025,SETTLED,0,0.04,INR,DEBIT_CARD
PAY57999,ORD17999,crust-crumble-001,TXN_125660,UPI,STRIPE,1128.14,28.2,5.08,1094.86,SUCCESS,13-11-2025,PENDING,0,0.28,INR,CASH
PAY58000,ORD18000,bean-brew-001,TXN_387581,UPI,STRIPE,318.3,7.96,1.43,308.91,SUCCESS,13-11-2025,PENDING,0,0,INR,PAYTM
PAY58001,ORD18001,sweet-delights-002,TXN_928637,CARD,RAZORPAY,457.65,11.44,2.06,444.15,SUCCESS,13-11-2025,PENDING,0,0.16,INR,PAYTM
PAY58002,ORD18002,bean-brew-001,TXN_210960,CARD,RAZORPAY,166.14,4.15,0.75,161.24,SUCCESS,13-11-2025,SETTLED,0,0.29,INR,CREDIT_CARD
PAY58003,ORD18003,crust-crumble-001,TXN_771100,WALLET,MANUAL,730.51,18.26,3.29,708.96,SUCCESS,13-11-2025,PENDING,0,0.12,INR,DEBIT_CARD
PAY58004,ORD18004,bean-brew-001,TXN_801628,CARD,RAZORPAY,324.81,8.12,1.46,315.23,SUCCESS,13-11-2025,PENDING,0,0.16,INR,DEBIT_CARD
PAY58005,ORD18005,bean-brew-001,TXN_770115,WALLET,MANUAL,337.36,8.43,1.52,327.41,SUCCESS,13-11-2025,PENDING,0,0.18,INR,PHONEPE
PAY58006,ORD18006,bean-brew-001,TXN_154704,WALLET,STRIPE,455.03,11.38,2.05,441.61,SUCCESS,13-11-2025,PENDING,0,0.06,INR,GPAY
